group,datasetName,datasetId,formula,adduct,chemMod,ion,mz,msm,fdr,rhoSpatial,rhoSpectral,rhoChaos,moleculeNames,moleculeIds,minIntensity,maxIntensity,totalIntensity,offSample,rawOffSampleProb,isomerIons,isobarIons
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C13H21O2PS2,M-H,,C13H21O2PS2-H-,303.0647422,0.016738,0.5,0.017904219,0.937152561,0.997559011,(Â±)-Conen,HMDB0029614,0,32443.10938,4968226.5,TRUE,0.71548605,,"C19H12O4-H-, C17H17Cl2N-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C14H20O5,M+Cl,,C14H20O5+Cl-,303.1004358,0.0167237,0.5,0.019164424,0.873274476,0.999276934,"Kamahine C, 3-carboxy-4-methyl-5-pentyl-2-furanpropanoic acid","HMDB0038935, HMDB0061643",0,1057.833618,209563.7656,TRUE,0.976428568,,C13H12F2N6O-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H17NO5,M-H,,C9H17NO5-H-,218.103357,0.016699,0.5,0.01738764,0.97083283,0.989245716,"Pantothenic acid, (R)-pantothenic Acid","HMDB0000210, HMDB0062717",0,1895.106689,3898721.5,FALSE,0.012804923,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H17N3O6S,M+Cl,,C10H17N3O6S+Cl-,342.0531681,0.0166139,0.5,0.019172708,0.870027944,0.995989975,Glutathione,HMDB0000125,0,1208.278198,117288.5469,FALSE,0.000496249,,"C18H14ClNO4-H-, C18H13NO4+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H16S3,M-H,,C9H16S3-H-,219.034097,0.0165816,0.5,0.017798748,0.935910732,0.995410101,1-Propenyl 1-(1-propenylthio)propyl disulfide,HMDB0038967,0,2988.072021,7244522.5,FALSE,0.001232791,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C20H28O2,M+Cl,,C20H28O2+Cl-,335.1782922,0.016561,0.5,0.019829975,0.845046261,0.98829023,"All-trans-retinoic acid, 9-cis-Retinoic acid, 13-cis-Retinoic acid, 4-Oxoretinol, 4-OH-Retinal, 9,13-cis-Retinoate, Sugiol, ent-6,16-Kauradien-19-oic acid, Yucalexin B16, Yucalexin B7, Trilobinol, Metandienone, Dehydroabietic acid","HMDB0001852, HMDB0002369, HMDB0006219, HMDB0012329, HMDB0012788, HMDB0012874, HMDB0036564, HMDB0036697, HMDB0036710, HMDB0036711, HMDB0038702, HMDB0041925, HMDB0061925",0,2057.390381,730101.625,TRUE,0.922253966,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H16N2O5,M+Cl,,C8H16N2O5+Cl-,255.0752837,0.0165607,0.5,0.018749231,0.886225238,0.996670701,"Threoninyl-Threonine, N-Acetyl-b-glucosaminylamine","HMDB0029071, HMDB0001104",0,3770.135254,14632333,FALSE,0.000870241,,C11H14NO6-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H12N2O7,M-H,,C8H12N2O7-H-,247.057135,0.0165135,0.5,0.016943217,0.976126647,0.998472776,"L-beta-aspartyl-L-aspartic acid, Aspartyl-Aspartate","HMDB0011163, HMDB0028749",0,1085.384155,234840.4844,FALSE,0.001661159,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H26O6,M+Cl,,C19H26O6+Cl-,385.1423006,0.0164915,0.5,0.019310368,0.857327763,0.996144279,"Calonectrin, Millefin","HMDB0034915, HMDB0036689",0,1713.227295,253502.8594,TRUE,0.998085976,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C20H17FO4S,M-H,,C20H17FO4S-H-,371.0758423,0.0164755,0.5,0.018162119,0.926169817,0.979448735,Sulindac sulfone,HMDB0060620,0,1292.392822,1070038.5,FALSE,0.02379491,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H13NO6,M-H,,C9H13NO6-H-,230.0669715,0.0164456,0.5,0.017176895,0.970154163,0.98688143,N2-Succinyl-L-glutamic acid 5-semialdehyde,HMDB0001180,0,2286.340332,2368222.25,FALSE,0.023601932,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H6N2O3,M-H,,C6H6N2O3-H-,153.0305264,0.0164434,0.5,0.019925863,0.83880604,0.983812567,"5-(2-carboxylatoethyl)-4-oxo-4,5-dihydro-1H-imidazol-5-ide",HMDB0062719,0,2052.882568,2861749.5,FALSE,0.041399229,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H5NO4,M-H,,C6H5NO4-H-,154.014542,0.01635,0.5,0.016962451,0.976462378,0.987125836,"4-Nitrocatechol, 2,4-Dihydroxy-nitrophenol","HMDB0002916, HMDB0006200",0,935.5003662,488000.1563,TRUE,0.979808867,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C7H5NS2,M-H,,C7H5NS2-H-,165.9790249,0.0163196,0.5,0.01720169,0.954095683,0.994368932,2(3H)-Benzothiazolethione,HMDB0030524,0,1456.561157,214805.2813,TRUE,0.959083557,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H6O4,M+Cl,,C6H6O4+Cl-,176.9959707,0.0162336,0.5,0.018279756,0.89118452,0.996499715,"Kojic acid, 5-Hydroxymaltol, trans-trans-Muconic acid, Sumiki's acid, cis,cis-Muconic acid, 2,3-Methylenesuccinic acid, benzene-1,2,3,5-tetrol, benzene-1,2,3,4-tetrol","HMDB0032923, HMDB0032988, HMDB0002349, HMDB0002432, HMDB0006331, HMDB0059762, HMDB0125218, HMDB0134002",0,8215.387695,4793519,FALSE,0.000297663,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H12N2,M-H,,C10H12N2-H-,159.0927327,0.0162224,0.5,0.01698342,0.969803819,0.984931507,"Tryptamine, Anatabine, Tolazoline, N-Norgramine","HMDB0000303, HMDB0004476, HMDB0014935, HMDB0038456",0,1253.065918,68536.46094,TRUE,0.892382205,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C21H41N5O7,M-H,,C21H41N5O7-H-,474.293283,0.0161913,0.5,0.017484311,0.930558588,0.995154827,Netilmicin,HMDB0015090,0,3242.158447,474496,TRUE,0.999226689,,C28H42O6-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C17H12O5,M-H,,C17H12O5-H-,295.0611578,0.0161253,0.5,0.017146064,0.941685588,0.998707175,Gyrocyanin,HMDB0034126,0,18292.47852,3424535.75,TRUE,0.937348068,,C9H15N3O6+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H14O6,M-H,,C11H14O6-H-,241.0717225,0.016064,0.5,0.016749978,0.966048447,0.992753623,"Genipinic acid, Elenaic acid, 4-hydroxy-5-(2,4,5-trihydroxyphenyl)pentanoic acid, 3-(2,4-dihydroxy-3,5-dimethoxyphenyl)propanoic acid, 4-hydroxy-5-(3,4,5-trihydroxyphenyl)pentanoic acid","HMDB0038126, HMDB0039136, HMDB0128185, HMDB0135754, HMDB0141545",0,774.5576172,124593.3281,TRUE,0.998441517,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C18H32O6,M-H,,C18H32O6-H-,343.212573,0.0160408,0.5,0.0171756,0.941636589,0.991816817,"5(6)-Pentyl-1,4-dioxan-2-one",HMDB0037146,0,915.7568359,406334.375,FALSE,0.047404528,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H20O8,M+Cl,,C15H20O8+Cl-,363.0851796,0.0160079,0.5,0.018611452,0.864524208,0.994896641,"Ethylvanillin glucoside, Dihydromelilotoside, 6-(3-ethyl-5-methoxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid, 6-(4-ethyl-2-methoxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid","HMDB0037682, HMDB0038334, HMDB0128035, HMDB0127987",0,1005.992249,276412.2813,TRUE,0.999776661,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H8O4,M-H,,C6H8O4-H-,143.034943,0.0159809,0.5,0.016295179,0.980983621,0.99972165,"Ethyl hydrogen fumarate, 3-Hexenedioic acid, 3-Methylglutaconic acid, (E)-2-Methylglutaconic acid, trans-2-Hexenedioic acid, 3-Hydroxyadipic acid 3,6-lactone, Dimethyl fumarate, Maleic acid homopolymer","HMDB0040207, HMDB0000393, HMDB0000522, HMDB0002266, HMDB0013311, HMDB0029171, HMDB0031257, HMDB0036232",0,33425.21094,10836265,TRUE,0.979328513,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C27H40O7,M-H,,C27H40O7-H-,475.2700879,0.0159516,0.5,0.017737388,0.908810516,0.989555284,"Lucidenic acid G, Lucidenic acid H, Lucidenic acid C","HMDB0035599, HMDB0035908, HMDB0037609",0,1135.091919,438147,TRUE,0.99985373,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C5H10NO7P,M-H,,C5H10NO7P-H-,226.0121725,0.015914,0.5,0.016300794,0.981253059,0.994921875,L-Glutamic acid 5-phosphate,HMDB0001228,0,3000.948486,5085392,FALSE,0.000591587,,C6H9NO6+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C14H18O8,M-H,,C14H18O8-H-,313.0928518,0.0158713,0.5,0.016603898,0.957684367,0.99811543,"Vanilloside, 2-Methoxycarbonylphenyl beta-D-glucopyranoside, 6-O-Acetylarbutin, 2-Hydroxyphenylacetic acid O-b-D-glucoside, (S)-Mandelic acid O-beta-D-Glucopyranoside, 2-O-Acetylarbutin, 6-(4-ethyl-2-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid, 6-(5-ethyl-2-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid, 6-(4-ethyl-3-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid, 6-(2-ethyl-5-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid","HMDB0029664, HMDB0033137, HMDB0034060, HMDB0038333, HMDB0038335, HMDB0040720, HMDB0124984, HMDB0124985, HMDB0126441, HMDB0126442",0,905.680603,130011.1484,TRUE,0.762206674,,C18H16N2O+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H14O4,M-H,,C9H14O4-H-,185.0818932,0.0157654,0.5,0.016259271,0.972259934,0.997289855,"5-(2-Methylpropyl)tetrahydro-2-oxo-3-furancarboxylic acid, 5-Butyltetrahydro-2-oxo-3-furancarboxylic acid","HMDB0030988, HMDB0030992",0,7635.148438,2407135.25,TRUE,0.99850595,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C17H22O5,M-H,,C17H22O5-H-,305.1394081,0.015641,0.5,0.017784201,0.891067514,0.987003806,"Matricin, Naematolone, Achillicin, 3,4-dihydroxy-2-(4-hydroxy-3,7-dimethylocta-2,6-dien-1-yl)benzoic acid, 3,4-dihydroxy-2-[(2Z)-4-hydroxy-3-(4-methylpent-3-en-1-yl)but-2-en-1-yl]benzoic acid, 3,4-dihydroxy-2-(8-hydroxy-3,7-dimethylocta-2,6-dien-1-yl)benzoic acid, 3,4-dihydroxy-2-[(6E)-8-hydroxy-3,7-dimethylocta-2,6-dien-1-yl]benzoic acid, 3,4-dihydroxy-2-(5-hydroxy-3,7-dimethylocta-2,6-dien-1-yl)benzoic acid, 3,4-dihydroxy-2-{[3-methyl-3-(4-methylpent-3-en-1-yl)oxiran-2-yl]methyl}benzoic acid, 2-(3,7-dimethylocta-2,6-dien-1-yl)-3,4,6-trihydroxybenzoic acid","HMDB0036643, HMDB0035781, HMDB0036487, HMDB0134974, HMDB0134975, HMDB0134976, HMDB0134977, HMDB0134979, HMDB0134980, HMDB0134982",0,1123.800171,290701.7813,TRUE,0.999879479,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H9NO3,M+Cl,,C11H9NO3+Cl-,238.0276052,0.0156317,0.5,0.017569263,0.894803854,0.994316436,Indolepyruvate,HMDB0060484,0,691.807312,92172.27344,FALSE,0.059998997,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C23H34O5,M-H,,C23H34O5-H-,389.2333085,0.0155469,0.5,0.016942015,0.925245527,0.991793755,"15-deoxy-delta12,14-Prostaglandin J2-2-glycerol ester, Treprostinil, Annoglabasin A, Tussilagone, Digoxigenin","HMDB0013656, HMDB0014518, HMDB0033400, HMDB0040953, HMDB0060731",0,888.1380005,223080.25,TRUE,0.997565627,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C17H14ClN5,M-H,,C17H14ClN5-H-,322.0864575,0.0155064,0.5,0.029698453,0.526568316,0.991570344,desmethyladinazolam,HMDB0060969,0,2835.224121,1689090.25,TRUE,0.999280035,,C16H17NO4+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C2H7O4P,M-H,,C2H7O4P-H-,125.0008795,0.0155038,0.5,0.015681351,0.989430258,0.999237839,"Ethylphosphate, Dimethylphosphate","HMDB0012228, HMDB0061734",0,21334.76563,9020197,FALSE,0.380437821,,C3H6O3+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H19NO3,M+Cl,,C11H19NO3+Cl-,248.1058555,0.0154699,0.5,0.018059264,0.878141644,0.975491113,"2-nonenoylglycine, 3-nonenoylglycine, 4-nonenoylglycine, 5-nonenoylglycine, 6-nonenoylglycine, 7-nonenoylglycine, 8-nonenoylglycine","HMDB0094807, HMDB0094808, HMDB0094809, HMDB0094810, HMDB0094811, HMDB0094812, HMDB0094813",0,976.4560547,496687.5938,TRUE,0.999797642,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H20O7S,M-H,,C19H20O7S-H-,391.085658,0.0154368,0.5,0.016598071,0.931803118,0.998104435,"{4-[(E)-2-{3,5-dihydroxy-4-[(1E)-3-hydroxy-3-methylbut-1-en-1-yl]phenyl}ethenyl]phenyl}oxidanesulfonic acid, {4-[(E)-2-{2,3,5-trihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}ethenyl]phenyl}oxidanesulfonic acid, {5-[(E)-2-{3,5-dihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}ethenyl]-2-hydroxyphenyl}oxidanesulfonic acid, [4-(3-{3,5-dihydroxy-4-[(1E)-3-methylbut-1-en-1-yl]phenyl}oxiran-2-yl)phenyl]oxidanesulfonic acid, {4-[(E)-2-{3,5-dihydroxy-4-[3-(propan-2-yl)oxiran-2-yl]phenyl}ethenyl]phenyl}oxidanesulfonic acid, {4-[(E)-2-{3,5-dihydroxy-4-[(1E)-4-hydroxy-3-methylbut-1-en-1-yl]phenyl}ethenyl]phenyl}oxidanesulfonic acid, {[(3E)-4-{2,6-dihydroxy-4-[(E)-2-(4-hydroxyphenyl)ethenyl]phenyl}-2-methylbut-3-en-1-yl]oxy}sulfonic acid","HMDB0128999, HMDB0129004, HMDB0129012, HMDB0129018, HMDB0129023, HMDB0129026, HMDB0129027",0,3745.805664,497528.4688,TRUE,0.937877715,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C13H25NO5,M+Cl,,C13H25NO5+Cl-,310.142635,0.0153325,0.5,0.017882928,0.866033244,0.990010684,Hydroxyhexanoycarnitine,HMDB0013131,0,4512.854004,1414063.125,TRUE,0.998362839,,"C22H18N2-H-, C19H19FN2O-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H12N2O4,M-H,,C11H12N2O4-H-,235.0723912,0.0153274,0.5,0.016673566,0.92785541,0.990740741,"N'-Formylkynurenine, L-Formylkynurenine","HMDB0001200, HMDB0060485",0,3803.966797,352519.4375,TRUE,0.986053109,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H11NO5,M-H,,C8H11NO5-H-,200.0564068,0.0153234,0.5,0.015740664,0.973838395,0.999644347,N-acetyl-L-2-aminoadipate(2-),HMDB0062715,0,27530.20898,10264197,TRUE,0.858551681,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H14N2O4S,M+Cl,,C11H14N2O4S+Cl-,305.0367897,0.0152953,0.5,0.017794391,0.868140273,0.990113636,3-(Cystein-S-yl)acetaminophen,HMDB0240217,0,1985.433105,427720.6875,TRUE,0.968588412,,C9H13N2O8P-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C20H32O5,M+Cl,,C20H32O5+Cl-,387.1943362,0.0152384,0.5,0.018073465,0.854002717,0.987278287,"Prostaglandin E2, (13E)-11a-Hydroxy-9,15-dioxoprost-13-enoic acid, Prostaglandin I2, Prostaglandin H2, Prostaglandin D2, Thromboxane A2, 20-Hydroxy-leukotriene B4, Prostaglandin F3a, 8-iso-PGF3a, Levuglandin E2, Levuglandin D2, 13,14-Dihydro-15-keto-PGE2, 15-Keto-prostaglandin F2a, Lipoxin A4, 8-iso-15-keto-PGF2a, Lipoxin B4, 8-isoprostaglandin E2, (5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprostanoate, 13,14-Dihydro-15-oxo-lipoxin A4, 15-Epi-lipoxin A4, Cinncassiol D1, Cinncassiol D4, Sterebin B, Sterebin C, (ent-6alpha,7alpha,16alphaH)-6,7,17-Trihydroxy-19-kauranoic acid, 11b-PGE2, 13,14-Dihydro-15-keto-PGD2, 15-oxo-5S,6R-dihydroxy-7E,9E,11Z-eicosatrienoic acid, 5-hydroperoxy-15-HETE","HMDB0001220, HMDB0001320, HMDB0001335, HMDB0001381, HMDB0001403, HMDB0001452, HMDB0001509, HMDB0002122, HMDB0002132, HMDB0002363, HMDB0002400, HMDB0002776, HMDB0004240, HMDB0004385, HMDB0005077, HMDB0005082, HMDB0005844, HMDB0012481, HMDB0012564, HMDB0012587, HMDB0034676, HMDB0035064, HMDB0035338, HMDB0035339, HMDB0036756, HMDB0060041, HMDB0060042, HMDB0062291, HMDB0062798",0,813.6908569,260089.3438,TRUE,0.906121492,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C4H8O4,M-H,,C4H8O4-H-,119.034943,0.0151905,0.5,0.01541766,0.98663426,0.998613462,"(S)-3,4-Dihydroxybutyric acid, 2,4-Dihydroxybutanoic acid, 4-Deoxyerythronic acid, 4-Deoxythreonic acid, A,b-Dihydroxyisobutyric acid, Erythrose, L-Erythrulose","HMDB0000337, HMDB0000360, HMDB0000498, HMDB0002453, HMDB0002601, HMDB0002649, HMDB0006293",0,10809.34961,6707667.5,TRUE,0.703322411,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C13H16N2O,M+Cl,,C13H16N2O+Cl-,251.0956252,0.0151879,0.5,0.017648618,0.868277092,0.991127098,"Nb-Acetyl-Nb-methyltryptamine, Nb-Methyltetrahydroharmol","HMDB0029837, HMDB0034292",0,855.8515015,66949.9375,TRUE,0.931792974,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C22H24N2O2,M+Cl,,C22H24N2O2+Cl-,383.1531401,0.0151535,0.5,0.018154552,0.836903848,0.997357724,Acrivastine,HMDB0240231,0,908.2206421,73710.32031,FALSE,0.099563941,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H19NO7,M+Cl,,C11H19NO7+Cl-,312.085514,0.0151296,0.5,0.017384873,0.873476817,0.996336188,N-(1-Deoxy-1-fructosyl)proline,HMDB0038493,0,8721.511719,4105769.25,TRUE,0.784877837,,"C20H12N2O2-H-, C12H15N5O3+Cl-, C12H23NO2S2+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C23H39O7P,M+Cl,,C23H39O7P+Cl-,493.2127021,0.0150535,0.5,0.018645022,0.83232874,0.970018709,"1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphate, LysoPA(20:4(8Z,11Z,14Z,17Z)/0:0)","HMDB0062312, HMDB0114742",0,1170.683105,1096521.5,FALSE,0.001096005,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C14H25N3O9,M+Cl,,C14H25N3O9+Cl-,414.1284415,0.0148352,0.5,0.017236767,0.875870627,0.982648854,2-(Arabinosylamino)-3-(glucosylamino)propanenitrile,HMDB0039505,0,2273.730225,1195650,FALSE,0.002084055,,C23H24O5+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H13NO,M-H,,C12H13NO-H-,186.0923984,0.0147674,0.5,0.026439087,0.57405048,0.972984749,"2,3-Dihydro-5-(5-methyl-2-furanyl)-1H-pyrrolizine",HMDB0040012,0,1173.063965,150480.0938,FALSE,0.001697886,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H14O2,M-H,,C10H14O2-H-,165.092064,0.0147661,0.5,0.015611411,0.970171163,0.974932349,"6-Pentyl-2H-pyran-2-one, 2-tert-Butyl-1,4-benzenediol, 1,1-Dimethoxy-2-phenylethane, Perillic acid, Wine lactone, 2-Methoxy-4-propylphenol, Pentyl 2-furyl ketone, alpha-Teresantalic acid, Epinepetalactone, 2,4,7-Decatrienoic acid, Perilla ketone, Marmelolactone A, Isomintlactone, 1,4-Epidioxy-p-mentha-2,8-diene, 1,2:3,4-Diepoxy-p-menth-8-ene, 5-Hydroxy-p-mentha-6,8-dien-2-one, 2-Hydroxy-p-mentha-1,8-dien-6-one, Rotundifolone, (1xi,4xi,6xi)-Carvone oxide, 4-Ethyl-1,2-dimethoxybenzene, 3-Hydroxy-p-mentha-1,8-dien-7-al, Karahana lactone, 2-(4-methoxyphenyl)propan-2-ol, 1-ethyl-3,5-dimethoxybenzene, 3-(4-methoxyphenyl)propan-1-ol","HMDB0031085, HMDB0032062, HMDB0032615, HMDB0004586, HMDB0029691, HMDB0032135, HMDB0032462, HMDB0034922, HMDB0035063, HMDB0035235, HMDB0035328, HMDB0036042, HMDB0036084, HMDB0036878, HMDB0036879, HMDB0037011, HMDB0037012, HMDB0037044, HMDB0039382, HMDB0040176, HMDB0041584, HMDB0041000, HMDB0062603, HMDB0127496, HMDB0135742",0,1699.649414,716494.625,TRUE,0.999079823,,C7H16NO+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C5H10O4,M-H,,C5H10O4-H-,133.0505931,0.0147428,0.5,0.015190364,0.983721887,0.98659436,"2,3-Dihydroxyvaleric acid, 1-Deoxy-D-xylulose, Deoxyribose, (R)-glycerol 1-acetate, (R)-2,3-Dihydroxy-isovalerate, 2,3-Dihydroxy-2-methylbutanoic acid, 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid","HMDB0000421, HMDB0001292, HMDB0003224, HMDB0012485, HMDB0012141, HMDB0029576, HMDB0127615",0,1820.845947,1042244.563,TRUE,0.990542471,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C21H25NO3,M-H,,C21H25NO3-H-,338.176128,0.0147257,0.5,0.016006435,0.931591069,0.987540141,Dehydropipernonaline,HMDB0040811,0,2256.240967,277070.9063,TRUE,0.994763196,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H9NO4,M-H,,C10H9NO4-H-,206.0458421,0.0147189,0.5,0.015227451,0.9691089,0.997414993,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid, 1-Nitro-5,6-dihydroxy-dihydronaphthalene","HMDB0000978, HMDB0060328",0,12256.42578,2676892,TRUE,0.998488069,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H9N3O,M-H,,C12H9N3O-H-,210.0672462,0.014658,0.5,0.015321502,0.963835183,0.992592593,Milrinone,HMDB0014380,0,2532.785889,293786.7813,TRUE,0.996124208,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H21N5O5,M-H,,C15H21N5O5-H-,350.1469531,0.0145647,0.5,0.015267949,0.955642906,0.998220065,9-(beta-D-Ribofuranosyl)zeatin,HMDB0030388,0,1162.316528,99202.46875,TRUE,0.813636899,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H18N2O5S,M-H,,C16H18N2O5S-H-,349.0863267,0.0145644,0.5,0.015397811,0.94692334,0.998892989,Penicillin V,HMDB0014561,0,1220.869263,125564.7109,TRUE,0.924171031,,C16H17NO8-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H18O4,M+Cl,,C12H18O4+Cl-,261.0898711,0.0145604,0.5,0.016882316,0.874586339,0.986137072,"Allixin, 3,4-Methylenesebacic acid","HMDB0040705, HMDB0059729",0,1578.966919,296925,TRUE,0.997858346,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H16O12,M-H,,C12H16O12-H-,351.0568603,0.0144951,0.5,0.015169471,0.962336479,0.992941874,a-L-threo-4-Hex-4-enopyranuronosyl-D-galacturonic acid,HMDB0039720,0,899.0874023,259396.875,FALSE,0.001221237,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H14N2O5,M+Cl,,C9H14N2O5+Cl-,265.0596336,0.0144759,0.5,0.016568897,0.886663814,0.985357194,"Aspartyl-Proline, Prolyl-Aspartate, Aspartyl-L-proline, (1R,2S,3R)-2-Acetyl-4(5)-(1,2,3,4-tetrahydroxybutyl)imidazole, 1-(gamma-Glutamylamino)cyclopropanecarboxylic acid, (2S,3'S)-alpha-Amino-2-carboxy-5-oxo-1-pyrrolidinebutanoic acid","HMDB0028761, HMDB0029013, HMDB0002335, HMDB0029756, HMDB0031701, HMDB0039110",0,1974.085083,1132340,TRUE,0.973465562,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H8N2O2,M+Cl,,C12H8N2O2+Cl-,247.0279396,0.0143813,0.5,0.016681497,0.864388503,0.997364341,Questiomycin A,HMDB0030483,0,758.0102539,89478.6875,FALSE,0.472719729,,C9H12O6S-H-
